model_component,feature,importance_pct,feature_group
review_group_classifier,hash__Site__60,0.2827374041080475,Site category signal
review_group_classifier,hash__Line Name__46,0.28237152099609375,Line Name category signal
review_group_classifier,hash__Site__2,0.28209856152534485,Site category signal
review_group_classifier,hash__Line Name__120,0.28174635767936707,Line Name category signal
review_group_classifier,hash__Line Name__0,0.28172966837882996,Line Name category signal
review_group_classifier,hash__Site__85,0.2816425859928131,Site category signal
review_group_classifier,hash__Class Name__15,0.2816298305988312,Class Name category signal
review_group_classifier,hash__Site__52,0.28089243173599243,Site category signal
review_group_classifier,hash__Class Name__77,0.2802017331123352,Class Name category signal
review_group_classifier,hash__Line Name__36,0.2799813747406006,Line Name category signal
review_group_classifier,hash__Site__9,0.2797907292842865,Site category signal
review_group_classifier,hash__Site__70,0.27967289090156555,Site category signal
review_group_classifier,hash__Rank__0,0.279622882604599,Rank category signal
review_group_classifier,hash__Line Name__54,0.27944523096084595,Line Name category signal
review_group_classifier,hash__Line Name__95,0.27941885590553284,Line Name category signal
review_group_classifier,hash__Site__58,0.27899494767189026,Site category signal
review_group_classifier,hash__Site__95,0.2789853811264038,Site category signal
review_group_classifier,supply_to_d30,0.2787526249885559,supply_to_d30
review_group_classifier,hash__Site__26,0.27830690145492554,Site category signal
review_group_classifier,Dc Avail,0.2781583368778229,Dc Avail
review_group_classifier,hash__Class Name__32,0.27813461422920227,Class Name category signal
review_group_classifier,hash__Class Name__91,0.2766576111316681,Class Name category signal
review_group_classifier,hash__Site__4,0.27640101313591003,Site category signal
review_group_classifier,hash__Line Name__124,0.27637046575546265,Line Name category signal
review_group_classifier,hash__Line Name__64,0.2763506770133972,Line Name category signal
review_group_classifier,hash__Site__88,0.27594807744026184,Site category signal
review_group_classifier,hash__Line Name__28,0.27575168013572693,Line Name category signal
review_group_classifier,hash__Line Name__108,0.2756214737892151,Line Name category signal
review_group_classifier,hash__Site__48,0.2755773663520813,Site category signal
review_group_classifier,hash__Site__10,0.27546587586402893,Site category signal
review_group_classifier,hash__Class Name__51,0.27546426653862,Class Name category signal
review_group_classifier,hash__Site__57,0.2754116654396057,Site category signal
review_group_classifier,hash__Site__75,0.27511122822761536,Site category signal
review_group_classifier,hash__Line Name__98,0.2750815451145172,Line Name category signal
review_group_classifier,hash__Site__31,0.27471616864204407,Site category signal
review_group_classifier,hash__Class Name__25,0.2746036946773529,Class Name category signal
review_group_classifier,hash__Class Name__40,0.2745893895626068,Class Name category signal
review_group_classifier,hash__Dc Avail Bucket__3,0.2745789587497711,Dc Avail Bucket category signal
review_group_classifier,hash__Line Name__117,0.27454081177711487,Line Name category signal
review_group_classifier,hash__Site__17,0.2739434242248535,Site category signal
review_group_classifier,hash__Line Name__23,0.2738029360771179,Line Name category signal
review_group_classifier,hash__Site__34,0.2737828195095062,Site category signal
review_group_classifier,hash__Line Name__12,0.2735646665096283,Line Name category signal
review_group_classifier,hash__Class Name__37,0.2733893096446991,Class Name category signal
review_group_classifier,hash__Class Name__10,0.27316927909851074,Class Name category signal
review_group_classifier,hash__Site__3,0.27303946018218994,Site category signal
review_group_classifier,hash__Site__50,0.27289530634880066,Site category signal
review_group_classifier,hash__Line Name__72,0.2726755142211914,Line Name category signal
review_group_classifier,hash__Class Name__44,0.27257221937179565,Class Name category signal
review_group_classifier,hash__Site__24,0.2725059688091278,Site category signal
review_group_classifier,hash__Site__16,0.2724211812019348,Site category signal
review_group_classifier,hash__Line Name__105,0.2721560299396515,Line Name category signal
review_group_classifier,hash__Line Name__35,0.27203500270843506,Line Name category signal
review_group_classifier,hash__Class Name__60,0.27163010835647583,Class Name category signal
review_group_classifier,hash__Site__25,0.27131229639053345,Site category signal
review_group_classifier,hash__Line Name__62,0.27105411887168884,Line Name category signal
review_group_classifier,hash__Line Name__116,0.27105072140693665,Line Name category signal
review_group_classifier,hash__Line Name__88,0.2709296941757202,Line Name category signal
review_group_classifier,hash__Class Name__76,0.27078285813331604,Class Name category signal
review_group_classifier,hash__Class Name__2,0.27075621485710144,Class Name category signal
review_group_classifier,hash__Line Name__126,0.2706849277019501,Line Name category signal
review_group_classifier,hash__Site__21,0.270364910364151,Site category signal
review_group_classifier,hash__Site__36,0.27016767859458923,Site category signal
review_group_classifier,hash__Line Name__103,0.270010381937027,Line Name category signal
review_group_classifier,hash__Line Name__42,0.2694530785083771,Line Name category signal
review_group_classifier,hash__Site__90,0.2694375216960907,Site category signal
review_group_classifier,hash__Class Name__42,0.269436240196228,Class Name category signal
review_group_classifier,hash__Site__23,0.2693789303302765,Site category signal
review_group_classifier,hash__Class Name__43,0.2693241834640503,Class Name category signal
review_group_classifier,hash__Line Name__4,0.26921555399894714,Line Name category signal
review_group_classifier,Cost,0.2691981792449951,Cost
review_group_classifier,hash__Site__67,0.2691729962825775,Site category signal
review_group_classifier,hash__Site__74,0.26915839314460754,Site category signal
review_group_classifier,hash__Line Name__33,0.2689235508441925,Line Name category signal
review_group_classifier,hash__Site__29,0.26889702677726746,Site category signal
review_group_classifier,hash__Flag__7,0.26876381039619446,Flag category signal
review_group_classifier,hash__Line Name__5,0.26870813965797424,Line Name category signal
review_group_classifier,hash__Line Name__25,0.2685202360153198,Line Name category signal
review_group_classifier,hash__Line Name__22,0.2683427333831787,Line Name category signal
review_group_classifier,supply_cost_value,0.2682960629463196,supply_cost_value
review_group_classifier,hash__Site__7,0.26819908618927,Site category signal
review_group_classifier,hash__Class Name__75,0.26809731125831604,Class Name category signal
review_group_classifier,hash__Site__54,0.26807618141174316,Site category signal
review_group_classifier,hash__Site__89,0.26803329586982727,Site category signal
review_group_classifier,hash__Dc Avail Bucket__2,0.26789483428001404,Dc Avail Bucket category signal
review_group_classifier,hash__Line Name__7,0.2678912878036499,Line Name category signal
review_group_classifier,hash__Class Name__73,0.2675573229789734,Class Name category signal
review_group_classifier,Supply,0.26746317744255066,Supply
review_group_classifier,hash__Line Name__38,0.26743200421333313,Line Name category signal
review_group_classifier,hash__Site__49,0.2674259841442108,Site category signal
review_group_classifier,hash__Site__0,0.2674088180065155,Site category signal
review_group_classifier,hash__Line Name__63,0.2673865258693695,Line Name category signal
review_group_classifier,hash__Line Name__61,0.2673835754394531,Line Name category signal
review_group_classifier,hash__Line Name__29,0.26700854301452637,Line Name category signal
review_group_classifier,hash__Class Name__85,0.2669452130794525,Class Name category signal
review_group_classifier,hash__Class Name__20,0.2668977379798889,Class Name category signal
review_group_classifier,hash__Line Name__24,0.26685553789138794,Line Name category signal
review_group_classifier,hash__Site__19,0.26682332158088684,Site category signal
review_group_classifier,hash__Class Name__84,0.2667166590690613,Class Name category signal
review_group_classifier,l30_to_d30,0.2665894031524658,l30_to_d30
review_group_classifier,hash__Line Name__1,0.26657575368881226,Line Name category signal
review_group_classifier,hash__Class Name__92,0.26653048396110535,Class Name category signal
review_group_classifier,hash__Site__5,0.26628848910331726,Site category signal
review_group_classifier,mil_gap,0.266173779964447,mil_gap
review_group_classifier,hash__Site__77,0.26615992188453674,Site category signal
review_group_classifier,hash__Line Name__79,0.2660965025424957,Line Name category signal
review_group_classifier,hash__Line Name__47,0.26605430245399475,Line Name category signal
review_group_classifier,hash__Class Name__59,0.26573213934898376,Class Name category signal
review_group_classifier,hash__Class Name__53,0.265514999628067,Class Name category signal
review_group_classifier,hash__Class Name__88,0.2651561498641968,Class Name category signal
review_group_classifier,hash__Class Name__72,0.2651004493236542,Class Name category signal
review_group_classifier,FLM,0.2649969160556793,FLM
review_group_classifier,hash__Line Name__75,0.26481807231903076,Line Name category signal
review_group_classifier,hash__Line Name__76,0.26480838656425476,Line Name category signal
review_group_classifier,hash__Site__92,0.2647186517715454,Site category signal
review_group_classifier,hash__Site__94,0.2643566131591797,Site category signal
review_group_classifier,Alloc. Rec.,0.2642975449562073,Alloc. Rec.
review_group_classifier,hash__Line Name__90,0.2640310525894165,Line Name category signal
review_group_classifier,hash__Site__15,0.26395919919013977,Site category signal
review_group_classifier,hash__Class Name__55,0.26376911997795105,Class Name category signal
review_group_classifier,hash__Class Name__21,0.2637593448162079,Class Name category signal
review_group_classifier,hash__Line Name__86,0.26373666524887085,Line Name category signal
review_group_classifier,hash__Line Name__8,0.26360079646110535,Line Name category signal
review_group_classifier,rank_score,0.2634718418121338,rank_score
review_group_classifier,hash__Site__80,0.2634301781654358,Site category signal
review_group_classifier,hash__Line Name__39,0.26339974999427795,Line Name category signal
review_group_classifier,hash__Line Name__3,0.26338425278663635,Line Name category signal
review_group_classifier,hash__Class Name__57,0.2630988657474518,Class Name category signal
review_group_classifier,hash__Line Name__81,0.2630223035812378,Line Name category signal
review_group_classifier,hash__Class Name__80,0.26297727227211,Class Name category signal
review_group_classifier,hash__Class Name__66,0.26287874579429626,Class Name category signal
review_group_classifier,hash__Class Name__94,0.26281192898750305,Class Name category signal
review_group_classifier,zero_supply,0.26255157589912415,zero_supply
review_group_classifier,hash__Line Name__114,0.262550413608551,Line Name category signal
review_group_classifier,hash__Line Name__56,0.26254913210868835,Line Name category signal
review_group_classifier,hash__Flag__1,0.2625308930873871,Flag category signal
review_group_classifier,proj_gap,0.26245832443237305,proj_gap
review_group_classifier,hash__Line Name__19,0.262434184551239,Line Name category signal
review_group_classifier,hash__Line Name__37,0.2623918652534485,Line Name category signal
review_group_classifier,hash__Site__46,0.2622300386428833,Site category signal
review_group_classifier,hash__Line Name__100,0.26222407817840576,Line Name category signal
review_group_classifier,hash__Site__13,0.2621004581451416,Site category signal
review_group_classifier,hash__Line Name__99,0.2620996832847595,Line Name category signal
review_group_classifier,hash__Class Name__70,0.26208341121673584,Class Name category signal
review_group_classifier,hash__Line Name__67,0.26205480098724365,Line Name category signal
review_group_classifier,hash__Flag__4,0.261827677488327,Flag category signal
review_group_classifier,D60,0.2617731988430023,D60
review_group_classifier,hash__Site__73,0.26147425174713135,Site category signal
review_group_classifier,avg_demand,0.2614295482635498,avg_demand
review_group_classifier,hash__Line Name__55,0.2612445652484894,Line Name category signal
review_group_classifier,hash__Line Name__34,0.26108571887016296,Line Name category signal
review_group_classifier,hash__Line Name__6,0.2610223889350891,Line Name category signal
review_group_classifier,hash__Class Name__1,0.26097002625465393,Class Name category signal
review_group_classifier,hash__Site__45,0.26073214411735535,Site category signal
review_group_classifier,hash__Class Name__11,0.26067331433296204,Class Name category signal
review_group_classifier,hash__Site__51,0.2605985701084137,Site category signal
review_group_classifier,hash__Class Name__86,0.260593444108963,Class Name category signal
review_group_classifier,D30,0.2605266869068146,D30
review_group_classifier,hash__Class Name__14,0.26051065325737,Class Name category signal
review_group_classifier,hash__Site__32,0.26047927141189575,Site category signal
review_group_classifier,hash__Site__37,0.26047271490097046,Site category signal
review_group_classifier,hash__Site__61,0.26043862104415894,Site category signal
review_group_classifier,hash__Line Name__65,0.26040759682655334,Line Name category signal
review_group_classifier,hash__Site__41,0.2603808641433716,Site category signal
review_group_classifier,hash__Line Name__18,0.26034867763519287,Line Name category signal
review_group_classifier,hash__Site__56,0.2603382468223572,Site category signal
review_group_classifier,hash__Site__81,0.26020166277885437,Site category signal
review_group_classifier,hash__Class Name__6,0.26010069251060486,Class Name category signal
review_group_classifier,hash__Site__33,0.25994816422462463,Site category signal
review_group_classifier,hash__Class Name__65,0.25982969999313354,Class Name category signal
review_group_classifier,hash__Class Name__38,0.25978273153305054,Class Name category signal
review_group_classifier,hash__Site__44,0.2597598433494568,Site category signal
review_group_classifier,hash__Class Name__23,0.2596573531627655,Class Name category signal
review_group_classifier,hash__Line Name__20,0.2596537172794342,Line Name category signal
review_group_classifier,hash__Class Name__12,0.25958532094955444,Class Name category signal
review_group_classifier,weak_demand,0.2595788538455963,weak_demand
review_group_classifier,hash__Site__91,0.25957366824150085,Site category signal
review_group_classifier,supply_to_d60,0.2593967318534851,supply_to_d60
review_group_classifier,hash__Dc Avail Bucket__7,0.2593258023262024,Dc Avail Bucket category signal
review_group_classifier,hash__Flag__0,0.2593071758747101,Flag category signal
review_group_classifier,hash__Site__1,0.2592356503009796,Site category signal
review_group_classifier,hash__Line Name__53,0.2590813934803009,Line Name category signal
review_group_classifier,hash__Class Name__82,0.25903627276420593,Class Name category signal
review_group_classifier,hash__Site__28,0.2589999735355377,Site category signal
review_group_classifier,hash__Site__63,0.25882187485694885,Site category signal
review_group_classifier,hash__Site__66,0.25877389311790466,Site category signal
review_group_classifier,L30,0.2587590515613556,L30
review_group_classifier,hash__Class Name__4,0.2585673928260803,Class Name category signal
review_group_classifier,hash__Line Name__107,0.2585285007953644,Line Name category signal
review_group_classifier,hash__Class Name__7,0.2585030198097229,Class Name category signal
review_group_classifier,hash__Rank__2,0.2584889531135559,Rank category signal
review_group_classifier,hash__Site__79,0.25835999846458435,Site category signal
review_group_classifier,hash__Site__62,0.25834569334983826,Site category signal
review_group_classifier,hash__Line Name__59,0.25832033157348633,Line Name category signal
review_group_classifier,hash__Line Name__40,0.258187472820282,Line Name category signal
review_group_classifier,ttm_monthly,0.25815680623054504,ttm_monthly
review_group_classifier,hash__Line Name__57,0.25815245509147644,Line Name category signal
review_group_classifier,hash__Site__38,0.25813376903533936,Site category signal
review_group_classifier,hash__Class Name__47,0.2580508589744568,Class Name category signal
review_group_classifier,hash__Class Name__17,0.2579589784145355,Class Name category signal
review_group_classifier,hash__Line Name__112,0.2579071521759033,Line Name category signal
review_group_classifier,hash__Line Name__111,0.25789371132850647,Line Name category signal
review_group_classifier,hash__Line Name__77,0.2578640878200531,Line Name category signal
review_group_classifier,hash__Line Name__121,0.25767603516578674,Line Name category signal
review_group_classifier,hash__Class Name__22,0.2576132118701935,Class Name category signal
review_group_classifier,hash__Class Name__26,0.25755083560943604,Class Name category signal
review_group_classifier,hash__Flag__5,0.257293164730072,Flag category signal
review_group_classifier,hash__Rank__7,0.25712552666664124,Rank category signal
review_group_classifier,hash__Line Name__102,0.2570416331291199,Line Name category signal
review_group_classifier,hash__Line Name__92,0.2568683922290802,Line Name category signal
review_group_classifier,hash__Line Name__26,0.2567830979824066,Line Name category signal
review_group_classifier,hash__Site__27,0.25666573643684387,Site category signal
review_group_classifier,hash__Class Name__63,0.25665977597236633,Class Name category signal
review_group_classifier,hash__Class Name__35,0.25663629174232483,Class Name category signal
review_group_classifier,hash__Site__30,0.2566260099411011,Site category signal
review_group_classifier,hash__Line Name__51,0.25656858086586,Line Name category signal
review_group_classifier,hash__Line Name__113,0.2562842071056366,Line Name category signal
review_group_classifier,hash__Class Name__34,0.2562045454978943,Class Name category signal
review_group_classifier,hash__Class Name__13,0.2561095356941223,Class Name category signal
review_group_classifier,hash__Line Name__21,0.2560638189315796,Line Name category signal
review_group_classifier,hash__Dc Avail Bucket__4,0.2560361623764038,Dc Avail Bucket category signal
review_group_classifier,hash__Line Name__30,0.256034255027771,Line Name category signal
review_group_classifier,hash__Line Name__69,0.2560169994831085,Line Name category signal
review_group_classifier,hash__Site__65,0.25600001215934753,Site category signal
review_group_classifier,hash__Site__68,0.25597095489501953,Site category signal
review_group_classifier,hash__Dc Avail Bucket__5,0.2559257745742798,Dc Avail Bucket category signal
review_group_classifier,hash__Line Name__85,0.255923330783844,Line Name category signal
review_group_classifier,Proj. Demand,0.255665123462677,Proj. Demand
review_group_classifier,hash__Class Name__78,0.2555834650993347,Class Name category signal
review_group_classifier,max_demand,0.255461186170578,max_demand
review_group_classifier,hash__Rank__1,0.25539493560791016,Rank category signal
review_group_classifier,hash__Site__14,0.25525206327438354,Site category signal
review_group_classifier,hash__Line Name__50,0.25523942708969116,Line Name category signal
review_group_classifier,hash__Line Name__45,0.255126416683197,Line Name category signal
review_group_classifier,hash__Dc Avail Bucket__0,0.255052387714386,Dc Avail Bucket category signal
review_group_classifier,hash__Class Name__18,0.2549816370010376,Class Name category signal
review_group_classifier,hash__Line Name__96,0.25491857528686523,Line Name category signal
review_group_classifier,has_dc_avail,0.2548406422138214,has_dc_avail
review_group_classifier,hash__Site__78,0.25480788946151733,Site category signal
review_group_classifier,hash__Line Name__13,0.2546740472316742,Line Name category signal
review_group_classifier,TTM,0.25464892387390137,TTM
review_group_classifier,hash__Site__86,0.25461071729660034,Site category signal
review_group_classifier,hash__Class Name__87,0.25460195541381836,Class Name category signal
review_group_classifier,hash__Class Name__89,0.2544155716896057,Class Name category signal
review_group_classifier,hash__Class Name__54,0.2543952465057373,Class Name category signal
review_group_classifier,hash__Line Name__32,0.25429221987724304,Line Name category signal
review_group_classifier,hash__Site__76,0.25417470932006836,Site category signal
review_group_classifier,hash__Site__12,0.25416868925094604,Site category signal
review_group_classifier,hash__Line Name__48,0.2540700435638428,Line Name category signal
review_group_classifier,hash__Line Name__41,0.2539021968841553,Line Name category signal
review_group_classifier,hash__Site__87,0.25389572978019714,Site category signal
review_group_classifier,hash__Line Name__82,0.2538941502571106,Line Name category signal
review_group_classifier,hash__Site__6,0.25386080145835876,Site category signal
review_group_classifier,LW,0.25379854440689087,LW
review_group_classifier,hash__Class Name__67,0.2537570893764496,Class Name category signal
review_group_classifier,hash__Class Name__33,0.2537265121936798,Class Name category signal
review_group_classifier,rec_minus_pressure,0.25361618399620056,rec_minus_pressure
review_group_classifier,hash__Line Name__109,0.2535982131958008,Line Name category signal
review_group_classifier,hash__Line Name__84,0.2535916864871979,Line Name category signal
review_group_classifier,hash__Class Name__68,0.25338301062583923,Class Name category signal
review_group_classifier,hash__Line Name__27,0.25332096219062805,Line Name category signal
review_group_classifier,hash__Site__35,0.2532358169555664,Site category signal
review_group_classifier,hash__Site__43,0.25322937965393066,Site category signal
review_group_classifier,hash__Class Name__27,0.2531643509864807,Class Name category signal
review_group_classifier,hash__Site__20,0.2528594434261322,Site category signal
review_group_classifier,lw_month_to_l30,0.2528526484966278,lw_month_to_l30
review_group_classifier,hash__Line Name__106,0.2528396248817444,Line Name category signal
review_group_classifier,hash__Line Name__2,0.2528354525566101,Line Name category signal
review_group_classifier,hash__Rank__3,0.25273439288139343,Rank category signal
review_group_classifier,rec_flms,0.25267380475997925,rec_flms
review_group_classifier,hash__Class Name__28,0.2526076138019562,Class Name category signal
review_group_classifier,hash__Class Name__39,0.2524511218070984,Class Name category signal
review_group_classifier,hash__Rank__4,0.2522940933704376,Rank category signal
review_group_classifier,hash__Class Name__29,0.25227248668670654,Class Name category signal
review_group_classifier,hash__Line Name__122,0.25222906470298767,Line Name category signal
review_group_classifier,hash__Class Name__69,0.2522016167640686,Class Name category signal
review_group_classifier,hash__Line Name__70,0.25219401717185974,Line Name category signal
review_group_classifier,hash__Line Name__73,0.252181738615036,Line Name category signal
review_group_classifier,hash__Site__55,0.25189247727394104,Site category signal
review_group_classifier,hash__Class Name__31,0.2518652379512787,Class Name category signal
review_group_classifier,hash__Site__71,0.25173497200012207,Site category signal
review_group_classifier,hash__Site__93,0.2517056167125702,Site category signal
review_group_classifier,hash__Line Name__91,0.25170350074768066,Line Name category signal
review_group_classifier,hash__Site__69,0.2516656517982483,Site category signal
review_group_classifier,hash__Class Name__83,0.25159597396850586,Class Name category signal
review_group_classifier,hash__Class Name__9,0.2515353858470917,Class Name category signal
review_group_classifier,hash__Line Name__17,0.25140494108200073,Line Name category signal
review_group_classifier,hash__Site__72,0.25136590003967285,Site category signal
review_group_classifier,hash__Class Name__45,0.25123682618141174,Class Name category signal
review_group_classifier,hash__Class Name__90,0.25101909041404724,Class Name category signal
review_group_classifier,hash__Class Name__62,0.25096485018730164,Class Name category signal
review_group_classifier,hash__Line Name__104,0.25094518065452576,Line Name category signal
review_group_classifier,hash__Class Name__36,0.2508194148540497,Class Name category signal
review_group_classifier,hash__Class Name__71,0.25077664852142334,Class Name category signal
review_group_classifier,hash__Class Name__5,0.25073033571243286,Class Name category signal
review_group_classifier,hash__Class Name__95,0.25072720646858215,Class Name category signal
review_group_classifier,hash__Flag__2,0.25066736340522766,Flag category signal
review_group_classifier,hash__Line Name__80,0.25065675377845764,Line Name category signal
review_group_classifier,hash__Line Name__74,0.2505548894405365,Line Name category signal
review_group_classifier,hash__Flag__6,0.25046074390411377,Flag category signal
review_group_classifier,hash__Line Name__93,0.25021010637283325,Line Name category signal
review_group_classifier,hash__Site__53,0.25015467405319214,Site category signal
review_group_classifier,hash__Line Name__44,0.25015121698379517,Line Name category signal
review_group_classifier,hash__Class Name__56,0.2500170171260834,Class Name category signal
review_group_classifier,hash__Class Name__48,0.24997057020664215,Class Name category signal
review_group_classifier,hash__Class Name__46,0.24995753169059753,Class Name category signal
review_group_classifier,MIL,0.24988092482089996,MIL
review_group_classifier,hash__Line Name__110,0.24983598291873932,Line Name category signal
review_group_classifier,hash__Site__84,0.24970658123493195,Site category signal
review_group_classifier,hash__Class Name__50,0.24964539706707,Class Name category signal
review_group_classifier,hash__Line Name__68,0.24923700094223022,Line Name category signal
review_group_classifier,hash__Class Name__30,0.2490730732679367,Class Name category signal
review_group_classifier,hash__Class Name__8,0.24898922443389893,Class Name category signal
review_group_classifier,hash__Line Name__118,0.24870477616786957,Line Name category signal
review_group_classifier,hash__Line Name__66,0.24863174557685852,Line Name category signal
review_group_classifier,hash__Line Name__119,0.24851159751415253,Line Name category signal
review_group_classifier,hash__Site__40,0.2484995573759079,Site category signal
review_group_classifier,hash__Dc Avail Bucket__6,0.2484888732433319,Dc Avail Bucket category signal
review_group_classifier,hash__Class Name__19,0.24838301539421082,Class Name category signal
review_group_classifier,hash__Site__82,0.24822884798049927,Site category signal
review_group_classifier,hash__Class Name__49,0.2482212632894516,Class Name category signal
review_group_classifier,hash__Line Name__10,0.24818818271160126,Line Name category signal
review_group_classifier,d30_gap,0.24767041206359863,d30_gap
review_group_classifier,hash__Site__42,0.24744828045368195,Site category signal
review_group_classifier,hash__Site__59,0.24736377596855164,Site category signal
review_group_classifier,has_alloc_rec,0.24724118411540985,has_alloc_rec
review_group_classifier,hash__Line Name__78,0.24711568653583527,Line Name category signal
review_group_classifier,hash__Class Name__52,0.2470923811197281,Class Name category signal
review_group_classifier,hash__Line Name__115,0.2469322234392166,Line Name category signal
review_group_classifier,rec_cost_value,0.2467375248670578,rec_cost_value
review_group_classifier,demand_pressure,0.24672618508338928,demand_pressure
review_group_classifier,hash__Class Name__93,0.24664314091205597,Class Name category signal
review_group_classifier,hash__Line Name__49,0.24512654542922974,Line Name category signal
review_group_classifier,hash__Flag__3,0.24503949284553528,Flag category signal
review_group_classifier,hash__Class Name__24,0.24500291049480438,Class Name category signal
review_group_classifier,hash__Site__47,0.24488374590873718,Site category signal
review_group_classifier,hash__Class Name__74,0.2448314130306244,Class Name category signal
review_group_classifier,hash__Line Name__43,0.24444758892059326,Line Name category signal
review_group_classifier,hash__Class Name__16,0.2441270798444748,Class Name category signal
review_group_classifier,hash__Class Name__61,0.24401436746120453,Class Name category signal
review_group_classifier,hash__Class Name__3,0.2438039481639862,Class Name category signal
review_group_classifier,hash__Class Name__58,0.24268026649951935,Class Name category signal
review_group_classifier,hash__Site__64,0.24211569130420685,Site category signal
review_group_classifier,hash__Line Name__31,0.2414645105600357,Line Name category signal
review_group_classifier,hash__Class Name__64,0.24125555157661438,Class Name category signal
review_group_classifier,hash__Class Name__79,0.24115920066833496,Class Name category signal
review_group_classifier,hash__Rank__5,0.24115344882011414,Rank category signal
review_group_classifier,hash__Line Name__125,0.2408011108636856,Line Name category signal
review_group_classifier,hash__Line Name__87,0.24067044258117676,Line Name category signal
review_group_classifier,hash__Site__22,0.2404308021068573,Site category signal
review_group_classifier,hash__Class Name__81,0.23993220925331116,Class Name category signal
review_group_classifier,hash__Line Name__11,0.23935142159461975,Line Name category signal
review_group_classifier,d30_to_d60,0.23604810237884521,d30_to_d60
review_group_classifier,hash__Line Name__16,0.2325693666934967,Line Name category signal
